song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
Wonderful,Blackwell,89,89.0,89,2,469ce91c-bc3a-4f7d-98c0-4a6f17817454,,,,,,,,,
Love Will Find A Way,Jackie DeShannon,90,,90,1,8995c991-7369-4644-813b-b744798204c6,not_danceable,pop,male,not_aggressive,voice,115.114944458,C,0.923856556416,happy
Okie From Muskogee,Merle Haggard And The Strangers,91,,91,1,1ea10d9a-2672-4d6a-936a-29ba0fbcf4df,,,,,,,,,
Ballad Of Easy Rider,The Byrds,92,,92,1,ecc27568-42f8-45ea-b8b3-91ec7a09fb15,,,,,,,,,
"We Love You, Call Collect",Art Linkletter,93,,93,1,252c11fd-ef5e-4abd-a2fe-ad99ba6bef62,,,,,,,,,
Cupid,Johnny Nash,94,,94,1,2f35715d-4f95-4a09-9a5c-a1aa5dc01b4f,,,,,,,,,
One Woman,Johnny Rivers,95,98.0,95,2,a5e8d0ef-a5c6-420e-9ce8-ad38445cf794,,,,,,,,,
She Belongs To Me,Rick Nelson,96,99.0,96,4,a2f5e915-38eb-456a-8fd1-a95a21fcdf0b,,,,,,,,,
Jingo,Santana,97,97.0,97,2,30827cc3-2e73-4155-bcea-138797d93382,danceable,dan,male,not_aggressive,voice,124.320365906,B,0.889722526073,not_happy
Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,98,,98,1,968020b5-b711-46c3-bf42-da73159b0495,danceable,rhy,female,aggressive,instrumental,95.7491149902,A#,0.960098683834,not_happy
Midnight Cowboy,Ferrante & Teicher,99,,99,1,4db665ac-1424-47f5-8777-8611123290fc,,,,,,,,,
I Can't Make It Alone,Lou Rawls,100,,100,1,21f2aaf8-24a8-48cb-bed3-60a34dfba22e,not_danceable,rhy,male,not_aggressive,voice,93.7227630615,A,0.768797039986,happy
Wedding Bell Blues,The 5th Dimension,1,2.0,1,7,fbbd4abd-be4b-476b-8e28-8b4c7822210a,,,,,,,,,
Suspicious Minds,Elvis Presley,2,1.0,1,9,7e1e5e62-3dd1-4680-8504-e35df29e73ae,,,,,,,,,
Come Together/Something,The Beatles,3,10.0,3,4,4f953bdd-3e9f-410e-8281-7d0a1977e60a,not_danceable,roc,male,aggressive,voice,118.019012451,B,0.980165839195,not_happy
I Can't Get Next To You,The Temptations,4,4.0,1,13,ef7ddbed-e545-4de9-b3e9-7949edc89703,not_danceable,pop,female,not_aggressive,instrumental,109.153839111,E,0.839925229549,not_happy
Baby It's You,Smith,5,5.0,5,10,c997e6af-b0a6-45a7-bf02-08dd04b5a9b5,not_danceable,rhy,female,not_aggressive,voice,96.4351730347,A,0.716461122036,happy
"Sugar, Sugar",The Archies,6,3.0,1,16,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
Hot Fun In The Summertime,Sly & The Family Stone,7,6.0,2,14,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
And When I Die,"Blood, Sweat & Tears",8,17.0,8,4,ce1b86de-ce23-4ea8-b3d9-ffdbc94751f7,,,,,,,,,
Something,The Beatles,9,11.0,9,4,9ebb181f-0802-4981-b62d-ea8f3c6f8279,,,,,,,,,
Smile A Little Smile For Me,The Flying Machine,10,12.0,10,6,58607c06-a0bd-483a-99a9-faba7bf5bbb6,,,,,,,,,
Is That All There Is,Peggy Lee,11,13.0,11,7,896e9211-cd51-41ea-b22a-5dcb18000b2f,,,,,,,,,
Tracy,The Cuff Links,12,9.0,9,9,03e3c737-ee50-48d8-b6eb-821e1f1e588c,,,,,,,,,
Little Woman,Bobby Sherman,13,7.0,3,12,9fb5425f-7d3f-49f2-907e-7a7c30261117,not_danceable,pop,male,not_aggressive,voice,94.3703384399,D,0.894523143768,happy
Jean,Oliver,14,8.0,2,13,69fce992-f969-4714-b2fb-b0c4ca239b10,not_danceable,jaz,female,not_aggressive,voice,97.2446899414,D#,0.181398928165,not_happy
Going In Circles,The Friends Of Distinction,15,16.0,15,13,6f9b65ab-51ca-43bf-bb1e-29b0566c29ec,,,,,,,,,
You've Lost That Lovin' Feeling,Dionne Warwick,16,18.0,16,8,80e57043-6211-4608-91ff-2fba33463fa0,not_danceable,pop,female,not_aggressive,voice,92.4895172119,A#,0.666177868843,not_happy
"Baby, I'm For Real",The Originals,17,22.0,17,7,e0f93278-69d3-4c11-b968-6d8a6d454e71,not_danceable,rhy,female,not_aggressive,instrumental,151.081436157,A,0.559047818184,not_happy
Take A Letter Maria,R.B. Greaves,18,21.0,18,4,13ed0020-9e6c-4ecc-bd31-114f4f2d46e5,,,,,,,,,
Ball Of Fire,Tommy James And The Shondells,19,26.0,19,6,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
Backfield In Motion,Mel And Tim,20,42.0,20,4,4c3b670c-410d-4b38-a6b7-932f7d087720,,,,,,,,,
Let A Man Come In And Do The Popcorn (Part One),James Brown,21,30.0,21,5,8c3ea269-ea78-4a20-b02f-c2ac49873703,danceable,jaz,female,aggressive,voice,101.433319092,D#,0.910339593887,not_happy
Na Na Hey Hey Kiss Him Goodbye,Steam,22,45.0,22,4,a0254974-a949-40c3-a1e6-f52177fc41bf,,,,,,,,,
Eli's Coming,Three Dog Night,23,50.0,23,3,8935cb97-16f2-43fa-92f6-3dc27910f09a,,,,,,,,,
I'm Gonna Make You Mine,Lou Christie,24,15.0,10,12,d5d59e2b-11c8-48b1-b788-bfb4bc150926,,,,,,,,,
Cherry Hill Park,Billy Joe Royal,25,38.0,25,6,7f57fde4-a957-4c24-864b-4f29ffd8ef3a,,,,,,,,,
Try A Little Kindness,Glen Campbell,26,33.0,26,5,a7c88b19-09e7-4fa2-bb46-89a6079f2c9a,,,,,,,,,
That's The Way Love Is,Marvin Gaye,27,14.0,7,12,c4242044-57e7-4b7b-b132-1aaadb13f0be,,,,,,,,,
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",28,34.0,28,6,9c4e89f6-32a9-459e-849c-8268ed0fee86,not_danceable,rhy,male,not_aggressive,voice,153.594833374,A,0.25927066803,not_happy
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,29,32.0,29,4,f2eb4f81-204b-4a70-9204-5459db58b1f5,,,,,,,,,
Reuben James,Kenny Rogers & The First Edition,30,35.0,30,7,86c9a4d7-8a28-4e9c-890b-ff3fc765a258,not_danceable,hip,male,not_aggressive,voice,92.9611587524,A,0.88212543726,happy
Walk On By,Isaac Hayes,31,31.0,30,11,0c70af35-b519-4cf4-85b7-7cfb6fd501e7,,,,,,,,,
I'll Never Fall In Love Again,Tom Jones,32,19.0,6,23,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
Fortunate Son,Creedence Clearwater Revival,33,58.0,33,2,146cff21-ccfd-4e3e-9b9b-cca05c080454,,,,,,,,,
Jealous Kind Of Fella,Garland Green,34,20.0,20,9,ea13728e-4606-4c37-9cce-8595ba4a9237,,,,,,,,,
Jesus Is A Soul Man,Lawrence Reynolds,35,28.0,28,8,b920a1c2-6826-4b51-8c6e-7aca133c016e,,,,,,,,,
So Good Together,Andy Kim,36,41.0,36,7,c0ecefae-1569-441c-8555-9c01f56379f7,,,,,,,,,
Undun,The Guess Who,37,51.0,37,4,dead559b-110f-4d77-826f-612610c3f460,not_danceable,rhy,male,not_aggressive,voice,138.465255737,E,0.898954987526,happy
Down On The Corner/Fortunate Son,Creedence Clearwater Revival,38,60.0,38,3,b7920209-2646-4c1f-9243-7615403042a9,,,,,,,,,
Leaving On A Jet Plane,"Peter, Paul & Mary",39,57.0,39,3,1524aaa1-cd63-4487-b104-39fff96b6972,,,,,,,,,
Echo Park,Keith Barbour,40,40.0,40,7,28c59a62-1212-4924-9380-dc04ecd00615,,,,,,,,,
"Mind, Body and Soul",The Flaming Ember,41,52.0,41,7,dd287f60-ed01-4b8d-9c3e-123f5c1bc97f,not_danceable,pop,female,not_aggressive,instrumental,128.982818604,D,0.945964515209,not_happy
Sugar On Sunday,The Clique,42,24.0,22,11,40b184a4-7e5e-4602-a364-607bc8568ef3,danceable,rhy,male,not_aggressive,voice,102.491470337,C,0.786526441574,happy
Make Your Own Kind Of Music,Mama Cass Elliot,43,56.0,43,4,9f959584-b8c7-46d7-96a4-fb7a9cbe3611,not_danceable,rhy,female,not_aggressive,voice,120.125976563,E,0.836146712303,happy
Holly Holy,Neil Diamond,44,71.0,44,2,806f4139-4211-4221-a359-c95a13a97932,not_danceable,roc,male,aggressive,voice,95.9016113281,A,0.968729734421,happy
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,45,36.0,36,8,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
Doin' Our Thing,Clarence Carter,46,48.0,46,7,219d88b6-d743-4bdc-9d1f-16e35ae7a7dc,not_danceable,rhy,male,not_aggressive,voice,92.3909683228,D#,0.680129885674,happy
Don't It Make You Want To Go Home,Joe South and The Believers,47,47.0,41,12,f19e0160-dbc9-434e-b78d-e7a9d5bc41dd,not_danceable,rhy,male,not_aggressive,voice,123.339622498,A#,0.919349730015,happy
Time Machine,Grand Funk Railroad,48,49.0,48,7,e7c53e46-2187-4c4d-a85f-b36e6ccc9918,,,,,,,,,
These Eyes,Jr. Walker & The All Stars,49,68.0,49,3,2587fc6a-0403-4a23-ad2d-1bc68147718b,not_danceable,rhy,female,not_aggressive,instrumental,99.0855789185,A#,0.935052275658,happy
Someday We'll Be Together,Diana Ross & The Supremes,50,,50,1,b085d6fd-5aae-4080-8ad2-2d2d16fdb743,not_danceable,pop,female,not_aggressive,voice,108.388664246,C#,0.853068590164,happy
Something In The Air,Thunderclap Newman,51,37.0,37,10,9b6764d0-58b2-4a97-81fe-57c069613e64,not_danceable,rhy,female,not_aggressive,instrumental,178.205368042,E,0.802862226963,not_happy
The Sweeter He Is - Part I,The Soul Children,52,53.0,52,5,8cc1bd93-49ce-4d91-a1f0-ea3f3d779357,danceable,dan,female,not_aggressive,voice,87.9150238037,F,0.908667445183,not_happy
Any Way That You Want Me,Evie Sands,53,54.0,53,13,5ae1ffe3-b1d2-4419-8ca2-4edba59d5cd9,,,,,,,,,
"We Love You, Call Collect",Art Linkletter,54,93.0,54,2,252c11fd-ef5e-4abd-a2fe-ad99ba6bef62,,,,,,,,,
Roosevelt And Ira Lee (Night of the Mossacin),Tony Joe White,55,64.0,55,3,5a44821e-e120-4836-b45a-228f6a1d137f,,,,,,,,,
Friendship Train,Gladys Knight And The Pips,56,66.0,56,3,a835312b-246a-4841-9904-c1d88f733ab3,,,,,,,,,
Heaven Knows,The Grass Roots,57,,57,1,4f736f35-73f0-4780-8cd8-5124ccc4029b,,,,,,,,,
Up On Cripple Creek,The Band,58,74.0,58,2,c70b5b61-fcd9-4ada-a449-73c01e4720d6,,,,,,,,,
Kool And The Gang,Kool & The Gang,59,59.0,59,9,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
Turn On A Dream,The Box Tops,60,61.0,60,4,de3eb4b8-f375-48fd-a0fc-398eefa67666,not_danceable,pop,female,not_aggressive,voice,116.559761047,A,0.839976072311,happy
Groovy Grubworm,Harlow Wilcox and the Oakies,61,62.0,61,5,8c218ffb-946d-4e80-a804-9e50d530a679,,,,,,,,,
You'll Never Walk Alone,The Brooklyn Bridge,62,55.0,51,6,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
I'll Bet You,Funkadelic,63,63.0,63,6,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Shangri-La,The Lettermen,64,67.0,64,4,d609ce6b-a6b4-4ffd-9839-129a084b9325,,,,,,,,,
I Guess The Lord Must Be In New York City,Nilsson,65,83.0,65,2,8ad4425f-8f54-441b-9d1f-b734b681140b,,,,,,,,,
I Can't Make It Alone,Lou Rawls,66,100.0,66,2,21f2aaf8-24a8-48cb-bed3-60a34dfba22e,not_danceable,rhy,male,not_aggressive,voice,93.7227630615,A,0.768797039986,happy
Evil Woman Don't Play Your Games With Me,CROW,67,77.0,67,3,cc25aac0-2638-484c-a7b7-298b747dd2e0,danceable,dan,female,not_aggressive,instrumental,136.706176758,A#,0.880285561085,not_happy
The Colour Of My Love,Jefferson,68,70.0,68,8,1b06790c-f425-4854-9cf7-4bc04b133211,,,,,,,,,
Delta Lady,Joe Cocker,69,73.0,69,6,6ff09116-dacc-4a11-9355-91b9e0d5b628,danceable,rhy,female,not_aggressive,voice,135.309890747,E,0.847279787064,happy
Love Will Find A Way,Jackie DeShannon,70,90.0,70,2,8995c991-7369-4644-813b-b744798204c6,not_danceable,pop,male,not_aggressive,voice,115.114944458,C,0.923856556416,happy
On The Dock Of The Bay,The Dells,71,82.0,71,2,c881d0d8-cc16-426c-adf0-0218e7ba0ce7,,,,,,,,,
I Still Believe In Tomorrow,John & Anne Ryder,72,72.0,72,3,b3917ae1-242b-4dda-b428-5369f8a20d9c,,,,,,,,,
We'll Cry Together,Maxine Brown,73,76.0,73,7,5703319b-6550-41c9-b987-77ba575b5d02,,,,,,,,,
Silver Threads And Golden Needles,The Cowsills,74,75.0,74,5,7e1505fa-6dbe-429d-94ec-e6ae0c6f6a0e,not_danceable,rhy,male,not_aggressive,instrumental,163.02520752,F,0.931663393974,happy
Say You Love Me,The Impressions,75,78.0,75,4,f1d3ec25-5623-4cce-b026-4ce4d4c24da3,not_danceable,pop,male,not_aggressive,voice,165.622451782,D,0.700389206409,happy
Julia,Ramsey Lewis,76,80.0,76,7,fbb2a99e-51af-41c3-8dcb-a92fdec5866f,danceable,rhy,male,not_aggressive,voice,93.068939209,C,0.899845182896,not_happy
Proud Mary,"The Checkmates, Ltd. Featuring Sonny Charles",77,69.0,69,4,503e0a94-66d0-4402-b7eb-44f25a0ff915,,,,,,,,,
Crumbs Off The Table,The Glass House,78,79.0,78,4,54b61239-9893-40fc-b37e-40bc33883ccd,danceable,pop,female,not_aggressive,voice,172.265487671,A#,0.90506696701,happy
Tonight I'll Be Staying Here With You,Bob Dylan,79,85.0,79,2,269e769b-b889-4592-a08a-e6e06344a605,,,,,,,,,
Raindrops Keep Fallin' On My Head,B.J. Thomas,80,86.0,80,2,79b0cf82-f74d-485f-b4fd-ae621c50c6c5,not_danceable,rhy,male,not_aggressive,voice,104.241340637,F,0.701943397522,not_happy
Sunday Mornin' Comin' Down,Ray Stevens,81,81.0,81,3,841e8e6b-e2b5-4bb2-84e0-3ddce593e13b,not_danceable,rhy,male,not_aggressive,voice,162.713516235,C,0.747465193272,happy
Ballad Of Easy Rider,The Byrds,82,92.0,82,2,ecc27568-42f8-45ea-b8b3-91ec7a09fb15,,,,,,,,,
A Brand New Me,Dusty Springfield,83,,83,1,0215aae1-fadd-4c9c-85a7-1a793b6ce591,,,,,,,,,
She's Got Love,Thomas & Richard Frost,84,84.0,84,3,1bc1c823-c004-40bf-8e36-82d4ea24f52e,,,,,,,,,
Girls It Ain't Easy,The Honey Cone,85,,85,1,d90868fb-104c-4ac6-922f-8487df458f28,,,,,,,,,
Just A Little Love,B.B. King,86,,86,3,7db6f5f8-ed64-4e65-8348-77da77c320d4,,,,,,,,,
Midnight Cowboy,Ferrante & Teicher,87,99.0,87,2,4db665ac-1424-47f5-8777-8611123290fc,,,,,,,,,
We Must Be In Love,Five Stairsteps & Cubie,88,88.0,88,3,ffa5342f-d90f-43a8-a69e-41f97d52966f,not_danceable,rhy,male,not_aggressive,voice,152.024993896,A,0.64317303896,happy
One Woman,Johnny Rivers,89,95.0,89,3,a5e8d0ef-a5c6-420e-9ce8-ad38445cf794,,,,,,,,,
Okie From Muskogee,Merle Haggard And The Strangers,90,91.0,90,2,1ea10d9a-2672-4d6a-936a-29ba0fbcf4df,,,,,,,,,
Jingo,Santana,91,97.0,91,3,30827cc3-2e73-4155-bcea-138797d93382,danceable,dan,male,not_aggressive,voice,124.320365906,B,0.889722526073,not_happy
You Got To Pay The Price,Gloria Taylor,92,,92,1,15237582-076b-430a-8516-ce650818591d,,,,,,,,,
The Ten Commandments Of Love,Little Anthony And The Imperials,93,,93,1,08e17487-ed0e-4511-843c-f7448fabea34,not_danceable,rhy,female,not_aggressive,voice,104.791519165,E,0.666859686375,happy
Kozmic Blues,Janis Joplin,94,,94,1,d0ac3531-22c0-4af4-a0b9-1584e73cced1,not_danceable,roc,male,not_aggressive,instrumental,178.205581665,C,0.881175637245,happy
(I'm So) Afraid Of Losing You Again,Charley Pride,95,,95,1,8e75dfea-d1fa-472b-89d0-de1c6988a3f4,,,,,,,,,
Eleanor Rigby,Aretha Franklin,96,,96,1,9805d664-6f1c-4155-8d36-fa883633d147,not_danceable,rhy,female,not_aggressive,voice,146.628768921,G,0.744224905968,happy
That's How Heartaches Are Made,The Marvelettes,97,,97,1,df17c489-b493-42da-8cca-fa03b687b602,,,,,,,,,
Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,98,98.0,98,2,968020b5-b711-46c3-bf42-da73159b0495,danceable,rhy,female,aggressive,instrumental,95.7491149902,A#,0.960098683834,not_happy
Volunteers,Jefferson Airplane,99,,99,1,a00d633f-dce9-4ad0-b3c0-cb1692e4d554,,,,,,,,,
See Ruby Fall,Johnny Cash,100,,100,1,38c6007e-b2e1-48cf-b9b5-cd9b28246d9c,danceable,pop,male,not_aggressive,voice,122.035804749,C,0.884239494801,happy
Wedding Bell Blues,The 5th Dimension,1,1.0,1,8,fbbd4abd-be4b-476b-8e28-8b4c7822210a,,,,,,,,,
Come Together/Something,The Beatles,2,3.0,2,5,4f953bdd-3e9f-410e-8281-7d0a1977e60a,not_danceable,roc,male,aggressive,voice,118.019012451,B,0.980165839195,not_happy
Something,The Beatles,3,9.0,3,5,9ebb181f-0802-4981-b62d-ea8f3c6f8279,,,,,,,,,
And When I Die,"Blood, Sweat & Tears",4,8.0,4,5,ce1b86de-ce23-4ea8-b3d9-ffdbc94751f7,,,,,,,,,
Baby It's You,Smith,5,5.0,5,11,c997e6af-b0a6-45a7-bf02-08dd04b5a9b5,not_danceable,rhy,female,not_aggressive,voice,96.4351730347,A,0.716461122036,happy
I Can't Get Next To You,The Temptations,6,4.0,1,14,ef7ddbed-e545-4de9-b3e9-7949edc89703,not_danceable,pop,female,not_aggressive,instrumental,109.153839111,E,0.839925229549,not_happy
Suspicious Minds,Elvis Presley,7,2.0,1,10,7e1e5e62-3dd1-4680-8504-e35df29e73ae,,,,,,,,,
Smile A Little Smile For Me,The Flying Machine,8,10.0,8,7,58607c06-a0bd-483a-99a9-faba7bf5bbb6,,,,,,,,,
"Sugar, Sugar",The Archies,9,6.0,1,17,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
Take A Letter Maria,R.B. Greaves,10,18.0,10,5,13ed0020-9e6c-4ecc-bd31-114f4f2d46e5,,,,,,,,,
Na Na Hey Hey Kiss Him Goodbye,Steam,11,22.0,11,5,a0254974-a949-40c3-a1e6-f52177fc41bf,,,,,,,,,
Hot Fun In The Summertime,Sly & The Family Stone,12,7.0,2,15,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
Tracy,The Cuff Links,13,12.0,9,10,03e3c737-ee50-48d8-b6eb-821e1f1e588c,,,,,,,,,
Is That All There Is,Peggy Lee,14,11.0,11,8,896e9211-cd51-41ea-b22a-5dcb18000b2f,,,,,,,,,
Going In Circles,The Friends Of Distinction,15,15.0,15,14,6f9b65ab-51ca-43bf-bb1e-29b0566c29ec,,,,,,,,,
Fortunate Son,Creedence Clearwater Revival,16,33.0,16,3,146cff21-ccfd-4e3e-9b9b-cca05c080454,,,,,,,,,
"Baby, I'm For Real",The Originals,17,17.0,17,8,e0f93278-69d3-4c11-b968-6d8a6d454e71,not_danceable,rhy,female,not_aggressive,instrumental,151.081436157,A,0.559047818184,not_happy
Backfield In Motion,Mel And Tim,18,20.0,18,5,4c3b670c-410d-4b38-a6b7-932f7d087720,,,,,,,,,
Ball Of Fire,Tommy James And The Shondells,19,19.0,19,7,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
Eli's Coming,Three Dog Night,20,23.0,20,4,8935cb97-16f2-43fa-92f6-3dc27910f09a,,,,,,,,,
Let A Man Come In And Do The Popcorn (Part One),James Brown,21,21.0,21,6,8c3ea269-ea78-4a20-b02f-c2ac49873703,danceable,jaz,female,aggressive,voice,101.433319092,D#,0.910339593887,not_happy
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,22,29.0,22,5,f2eb4f81-204b-4a70-9204-5459db58b1f5,,,,,,,,,
Leaving On A Jet Plane,"Peter, Paul & Mary",23,39.0,23,4,1524aaa1-cd63-4487-b104-39fff96b6972,,,,,,,,,
Cherry Hill Park,Billy Joe Royal,24,25.0,24,7,7f57fde4-a957-4c24-864b-4f29ffd8ef3a,,,,,,,,,
Try A Little Kindness,Glen Campbell,25,26.0,25,6,a7c88b19-09e7-4fa2-bb46-89a6079f2c9a,,,,,,,,,
Reuben James,Kenny Rogers & The First Edition,26,30.0,26,8,86c9a4d7-8a28-4e9c-890b-ff3fc765a258,not_danceable,hip,male,not_aggressive,voice,92.9611587524,A,0.88212543726,happy
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",27,28.0,27,7,9c4e89f6-32a9-459e-849c-8268ed0fee86,not_danceable,rhy,male,not_aggressive,voice,153.594833374,A,0.25927066803,not_happy
You've Lost That Lovin' Feeling,Dionne Warwick,28,16.0,16,9,80e57043-6211-4608-91ff-2fba33463fa0,not_danceable,pop,female,not_aggressive,voice,92.4895172119,A#,0.666177868843,not_happy
Undun,The Guess Who,29,37.0,29,5,dead559b-110f-4d77-826f-612610c3f460,not_danceable,rhy,male,not_aggressive,voice,138.465255737,E,0.898954987526,happy
Down On The Corner/Fortunate Son,Creedence Clearwater Revival,30,38.0,30,4,b7920209-2646-4c1f-9243-7615403042a9,,,,,,,,,
Little Woman,Bobby Sherman,31,13.0,3,13,9fb5425f-7d3f-49f2-907e-7a7c30261117,not_danceable,pop,male,not_aggressive,voice,94.3703384399,D,0.894523143768,happy
Holly Holy,Neil Diamond,32,44.0,32,3,806f4139-4211-4221-a359-c95a13a97932,not_danceable,roc,male,aggressive,voice,95.9016113281,A,0.968729734421,happy
Jean,Oliver,33,14.0,2,14,69fce992-f969-4714-b2fb-b0c4ca239b10,not_danceable,jaz,female,not_aggressive,voice,97.2446899414,D#,0.181398928165,not_happy
Someday We'll Be Together,Diana Ross & The Supremes,34,50.0,34,2,b085d6fd-5aae-4080-8ad2-2d2d16fdb743,not_danceable,pop,female,not_aggressive,voice,108.388664246,C#,0.853068590164,happy
Walk On By,Isaac Hayes,35,31.0,30,12,0c70af35-b519-4cf4-85b7-7cfb6fd501e7,,,,,,,,,
"Mind, Body and Soul",The Flaming Ember,36,41.0,36,8,dd287f60-ed01-4b8d-9c3e-123f5c1bc97f,not_danceable,pop,female,not_aggressive,instrumental,128.982818604,D,0.945964515209,not_happy
Friendship Train,Gladys Knight And The Pips,37,56.0,37,4,a835312b-246a-4841-9904-c1d88f733ab3,,,,,,,,,
Jesus Is A Soul Man,Lawrence Reynolds,38,35.0,28,9,b920a1c2-6826-4b51-8c6e-7aca133c016e,,,,,,,,,
Make Your Own Kind Of Music,Mama Cass Elliot,39,43.0,39,5,9f959584-b8c7-46d7-96a4-fb7a9cbe3611,not_danceable,rhy,female,not_aggressive,voice,120.125976563,E,0.836146712303,happy
Eleanor Rigby,Aretha Franklin,40,96.0,40,2,9805d664-6f1c-4155-8d36-fa883633d147,not_danceable,rhy,female,not_aggressive,voice,146.628768921,G,0.744224905968,happy
So Good Together,Andy Kim,41,36.0,36,8,c0ecefae-1569-441c-8555-9c01f56379f7,,,,,,,,,
These Eyes,Jr. Walker & The All Stars,42,49.0,42,4,2587fc6a-0403-4a23-ad2d-1bc68147718b,not_danceable,rhy,female,not_aggressive,instrumental,99.0855789185,A#,0.935052275658,happy
"We Love You, Call Collect",Art Linkletter,43,54.0,43,3,252c11fd-ef5e-4abd-a2fe-ad99ba6bef62,,,,,,,,,
I Guess The Lord Must Be In New York City,Nilsson,44,65.0,44,3,8ad4425f-8f54-441b-9d1f-b734b681140b,,,,,,,,,
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,45,45.0,36,9,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
Roosevelt And Ira Lee (Night of the Mossacin),Tony Joe White,46,55.0,46,4,5a44821e-e120-4836-b45a-228f6a1d137f,,,,,,,,,
Heaven Knows,The Grass Roots,47,57.0,47,2,4f736f35-73f0-4780-8cd8-5124ccc4029b,,,,,,,,,
Echo Park,Keith Barbour,48,40.0,40,8,28c59a62-1212-4924-9380-dc04ecd00615,,,,,,,,,
Groovy Grubworm,Harlow Wilcox and the Oakies,49,61.0,49,6,8c218ffb-946d-4e80-a804-9e50d530a679,,,,,,,,,
Time Machine,Grand Funk Railroad,50,48.0,48,8,e7c53e46-2187-4c4d-a85f-b36e6ccc9918,,,,,,,,,
Up On Cripple Creek,The Band,51,58.0,51,3,c70b5b61-fcd9-4ada-a449-73c01e4720d6,,,,,,,,,
Midnight Cowboy,Ferrante & Teicher,52,87.0,52,3,4db665ac-1424-47f5-8777-8611123290fc,,,,,,,,,
Any Way That You Want Me,Evie Sands,53,53.0,53,14,5ae1ffe3-b1d2-4419-8ca2-4edba59d5cd9,,,,,,,,,
The Sweeter He Is - Part I,The Soul Children,54,52.0,52,6,8cc1bd93-49ce-4d91-a1f0-ea3f3d779357,danceable,dan,female,not_aggressive,voice,87.9150238037,F,0.908667445183,not_happy
Tonight I'll Be Staying Here With You,Bob Dylan,55,79.0,55,3,269e769b-b889-4592-a08a-e6e06344a605,,,,,,,,,
Doin' Our Thing,Clarence Carter,56,46.0,46,8,219d88b6-d743-4bdc-9d1f-16e35ae7a7dc,not_danceable,rhy,male,not_aggressive,voice,92.3909683228,D#,0.680129885674,happy
Jealous Kind Of Fella,Garland Green,57,34.0,20,10,ea13728e-4606-4c37-9cce-8595ba4a9237,,,,,,,,,
Turn On A Dream,The Box Tops,58,60.0,58,5,de3eb4b8-f375-48fd-a0fc-398eefa67666,not_danceable,pop,female,not_aggressive,voice,116.559761047,A,0.839976072311,happy
Evil Woman Don't Play Your Games With Me,CROW,59,67.0,59,4,cc25aac0-2638-484c-a7b7-298b747dd2e0,danceable,dan,female,not_aggressive,instrumental,136.706176758,A#,0.880285561085,not_happy
Kool And The Gang,Kool & The Gang,60,59.0,59,10,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
Love Will Find A Way,Jackie DeShannon,61,70.0,61,3,8995c991-7369-4644-813b-b744798204c6,not_danceable,pop,male,not_aggressive,voice,115.114944458,C,0.923856556416,happy
Raindrops Keep Fallin' On My Head,B.J. Thomas,62,80.0,62,3,79b0cf82-f74d-485f-b4fd-ae621c50c6c5,not_danceable,rhy,male,not_aggressive,voice,104.241340637,F,0.701943397522,not_happy
On The Dock Of The Bay,The Dells,63,71.0,63,3,c881d0d8-cc16-426c-adf0-0218e7ba0ce7,,,,,,,,,
